,im,L,k,MSE,SNR,PSNR
67,monarch_256,104,2,4.812469482421875,23.16705348933067,41.3071237235817
68,monarch_256,104,3,4.9664154052734375,22.448935261568334,41.17037318490109
69,monarch_256,104,4,4.3937835693359375,25.374654020996626,41.70241700399507
70,monarch_256,112,0,4.083465576171875,27.30296994925527,42.02051462053127
71,monarch_256,112,1,3.870086669921875,28.808331033395103,42.253596697902545
72,monarch_256,112,2,5.0605926513671875,22.031162276007006,41.08878980362786
73,monarch_256,112,3,5.3122711181640625,20.987396056240936,40.87800129199607
74,monarch_256,112,4,4.8306732177734375,23.07975159752735,41.29072701257176
75,monarch_256,120,0,5.71710205078125,19.501267762013047,40.55904416389232
76,monarch_256,120,1,5.1552581787109375,21.626606088410707,41.008299409512276
77,monarch_256,120,2,4.58062744140625,24.339621447321083,41.52155390358179
78,monarch_256,120,3,5.2973785400390625,21.046398151908726,40.8901935301137
79,monarch_256,120,4,5.051239013671875,22.071958506274203,41.0968244199664
80,monarch_256,128,0,4.2617034912109375,26.161073416996366,41.8349713055554
81,monarch_256,128,1,5.2001495361328125,21.439909975733354,40.97064528428579
82,monarch_256,128,2,5.06915283203125,21.993958676989394,41.081449757192274
83,monarch_256,128,3,4.2127227783203125,26.46524439936976,41.885174799055626
84,monarch_256,128,4,5.5926666259765625,19.93516606142622,40.65461428686789
